Country_Name,Cod_Na_UIS,Context_Indicator_Name,EMAC_IND_CONT_COD,Year,Value
Bahamas,BS,Poverty headcount ratio at national poverty lines (% of population),34,2021,
Bahamas,BS,"Primary education, pupils",35,2021,
Bahamas,BS,"Repeaters, primary, total (% of total enrollment)",36,2021,
Bahamas,BS,Rural population,37,2021,67855
Bahamas,BS,"School enrollment, preprimary (% gross)",38,2021,
Bahamas,BS,"School enrollment, primary (% gross)",39,2021,
Bahamas,BS,"School enrollment, primary (% net)",40,2021,
Bahamas,BS,"School enrollment, secondary (% gross)",41,2021,
Bahamas,BS,"School enrollment, secondary (% net)",42,2021,
Bahamas,BS,"Secondary education, pupils",43,2021,
Bahamas,BS,Urban population,44,2021,340051
Brazil,BR,"Adjusted net enrollment rate, primary (% of primary school age children)",1,2021,
Brazil,BR,Adolescents out of school (% of lower secondary school age),2,2021,
Brazil,BR,Children out of school (% of primary school age),3,2021,
Brazil,BR,"Children out of school, primary",4,2021,
Brazil,BR,"Compulsory education, duration (years)",5,2021,14
Brazil,BR,"Current education expenditure, total (% of total expenditure in public institutions)",6,2021,
Brazil,BR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",7,2021,
Brazil,BR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",8,2021,
Brazil,BR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",9,2021,
Brazil,BR,Expenditure on primary education (% of government expenditure on education),10,2021,
Brazil,BR,Expenditure on secondary education (% of government expenditure on education),11,2021,
Brazil,BR,GDP (current US$),12,2021,1.64962E+12
Brazil,BR,GDP per capita (current US$),13,2021,7696.785531
Brazil,BR,Gini index,14,2021,52.9
Brazil,BR,"Government expenditure on education, total (% of GDP)",15,2021,
Brazil,BR,"Government expenditure on education, total (% of government expenditure)",16,2021,
Brazil,BR,"Government expenditure per student, primary (% of GDP per capita)",17,2021,
Brazil,BR,"Government expenditure per student, secondary (% of GDP per capita)",18,2021,
Brazil,BR,International migrant stock (% of population),19,2021,
Brazil,BR,"International migrant stock, total",20,2021,
Brazil,BR,"Literacy rate, adult total (% of people ages 15 and above)",21,2021,94.30000305
Brazil,BR,"Literacy rate, youth total (% of people ages 15-24)",22,2021,99.40000153
Brazil,BR,Net migration,23,2021,20376
Brazil,BR,"Over-age students, primary (% of enrollment)",24,2021,
Brazil,BR,"Population ages 0-14, female",25,2021,21575261
Brazil,BR,"Population ages 0-14, male",26,2021,22448776
Brazil,BR,"Population ages 15-64, female",27,2021,75720501
Brazil,BR,"Population ages 15-64, male",28,2021,74046951
Brazil,BR,"Population ages 65 and above, female",29,2021,11739169
Brazil,BR,"Population ages 65 and above, male",30,2021,8795565
Brazil,BR,"Population, female",31,2021,109034931
Brazil,BR,"Population, male",32,2021,105291292
Brazil,BR,"Population, total",33,2021,214326223
Brazil,BR,Poverty headcount ratio at national poverty lines (% of population),34,2021,
Brazil,BR,"Primary education, pupils",35,2021,
Brazil,BR,"Repeaters, primary, total (% of total enrollment)",36,2021,
Brazil,BR,Rural population,37,2021,27182995
Brazil,BR,"School enrollment, preprimary (% gross)",38,2021,
Brazil,BR,"School enrollment, primary (% gross)",39,2021,
Brazil,BR,"School enrollment, primary (% net)",40,2021,
Brazil,BR,"School enrollment, secondary (% gross)",41,2021,
Brazil,BR,"School enrollment, secondary (% net)",42,2021,
Brazil,BR,"Secondary education, pupils",43,2021,
Brazil,BR,Urban population,44,2021,187143228
British Virgin Islands,VG,"Adjusted net enrollment rate, primary (% of primary school age children)",1,2021,
British Virgin Islands,VG,Adolescents out of school (% of lower secondary school age),2,2021,2.374429941
British Virgin Islands,VG,Children out of school (% of primary school age),3,2021,
British Virgin Islands,VG,"Children out of school, primary",4,2021,
British Virgin Islands,VG,"Compulsory education, duration (years)",5,2021,12
British Virgin Islands,VG,"Current education expenditure, total (% of total expenditure in public institutions)",6,2021,
British Virgin Islands,VG,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",7,2021,
British Virgin Islands,VG,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",8,2021,
British Virgin Islands,VG,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",9,2021,
British Virgin Islands,VG,Expenditure on primary education (% of government expenditure on education),10,2021,
British Virgin Islands,VG,Expenditure on secondary education (% of government expenditure on education),11,2021,
British Virgin Islands,VG,GDP (current US$),12,2021,
British Virgin Islands,VG,GDP per capita (current US$),13,2021,
British Virgin Islands,VG,Gini index,14,2021,
British Virgin Islands,VG,"Government expenditure on education, total (% of GDP)",15,2021,
British Virgin Islands,VG,"Government expenditure on education, total (% of government expenditure)",16,2021,12.3629303
British Virgin Islands,VG,"Government expenditure per student, primary (% of GDP per capita)",17,2021,
British Virgin Islands,VG,"Government expenditure per student, secondary (% of GDP per capita)",18,2021,
British Virgin Islands,VG,International migrant stock (% of population),19,2021,
British Virgin Islands,VG,"International migrant stock, total",20,2021,
British Virgin Islands,VG,"Literacy rate, adult total (% of people ages 15 and above)",21,2021,
British Virgin Islands,VG,"Literacy rate, youth total (% of people ages 15-24)",22,2021,
British Virgin Islands,VG,Net migration,23,2021,128
British Virgin Islands,VG,"Over-age students, primary (% of enrollment)",24,2021,
British Virgin Islands,VG,"Population ages 0-14, female",25,2021,2312
British Virgin Islands,VG,"Population ages 0-14, male",26,2021,2423
British Virgin Islands,VG,"Population ages 15-64, female",27,2021,12255
British Virgin Islands,VG,"Population ages 15-64, male",28,2021,11187
British Virgin Islands,VG,"Population ages 65 and above, female",29,2021,1579
British Virgin Islands,VG,"Population ages 65 and above, male",30,2021,1367
British Virgin Islands,VG,"Population, female",31,2021,16146
British Virgin Islands,VG,"Population, male",32,2021,14976
British Virgin Islands,VG,"Population, total",33,2021,31122
British Virgin Islands,VG,Poverty headcount ratio at national poverty lines (% of population),34,2021,
British Virgin Islands,VG,"Primary education, pupils",35,2021,2763
British Virgin Islands,VG,"Repeaters, primary, total (% of total enrollment)",36,2021,
British Virgin Islands,VG,Rural population,37,2021,15897
British Virgin Islands,VG,"School enrollment, preprimary (% gross)",38,2021,87.87879181
British Virgin Islands,VG,"School enrollment, primary (% gross)",39,2021,130.8858337
British Virgin Islands,VG,"School enrollment, primary (% net)",40,2021,
British Virgin Islands,VG,"School enrollment, secondary (% gross)",41,2021,
British Virgin Islands,VG,"School enrollment, secondary (% net)",42,2021,
British Virgin Islands,VG,"Secondary education, pupils",43,2021,2238
British Virgin Islands,VG,Urban population,44,2021,15225
Chile,CL,"Adjusted net enrollment rate, primary (% of primary school age children)",1,2021,
Chile,CL,Adolescents out of school (% of lower secondary school age),2,2021,
Chile,CL,Children out of school (% of primary school age),3,2021,
Chile,CL,"Children out of school, primary",4,2021,
Chile,CL,"Compulsory education, duration (years)",5,2021,12
Chile,CL,"Current education expenditure, total (% of total expenditure in public institutions)",6,2021,
Chile,CL,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",7,2021,
Chile,CL,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",8,2021,
Chile,CL,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",9,2021,
Chile,CL,Expenditure on primary education (% of government expenditure on education),10,2021,
Chile,CL,Expenditure on secondary education (% of government expenditure on education),11,2021,
Chile,CL,GDP (current US$),12,2021,3.16714E+11
Chile,CL,GDP per capita (current US$),13,2021,16247.40102
Chile,CL,Gini index,14,2021,
Chile,CL,"Government expenditure on education, total (% of GDP)",15,2021,
Chile,CL,"Government expenditure on education, total (% of government expenditure)",16,2021,
Chile,CL,"Government expenditure per student, primary (% of GDP per capita)",17,2021,
Chile,CL,"Government expenditure per student, secondary (% of GDP per capita)",18,2021,
Chile,CL,International migrant stock (% of population),19,2021,
Chile,CL,"International migrant stock, total",20,2021,
Chile,CL,"Literacy rate, adult total (% of people ages 15 and above)",21,2021,97.04000092
Chile,CL,"Literacy rate, youth total (% of people ages 15-24)",22,2021,99.09999847
Chile,CL,Net migration,23,2021,113709
Chile,CL,"Over-age students, primary (% of enrollment)",24,2021,
Chile,CL,"Population ages 0-14, female",25,2021,1764768
Chile,CL,"Population ages 0-14, male",26,2021,1833081
Chile,CL,"Population ages 15-64, female",27,2021,6688141
Chile,CL,"Population ages 15-64, male",28,2021,6735238
Chile,CL,"Population ages 65 and above, female",29,2021,1365255
Chile,CL,"Population ages 65 and above, male",30,2021,1106704
Chile,CL,"Population, female",31,2021,9818163
Chile,CL,"Population, male",32,2021,9675022
Chile,CL,"Population, total",33,2021,19493184
Chile,CL,Poverty headcount ratio at national poverty lines (% of population),34,2021,
Chile,CL,"Primary education, pupils",35,2021,
Chile,CL,"Repeaters, primary, total (% of total enrollment)",36,2021,
Chile,CL,Rural population,37,2021,2374855
Chile,CL,"School enrollment, preprimary (% gross)",38,2021,
Chile,CL,"School enrollment, primary (% gross)",39,2021,
Chile,CL,"School enrollment, primary (% net)",40,2021,
Chile,CL,"School enrollment, secondary (% gross)",41,2021,
Chile,CL,"School enrollment, secondary (% net)",42,2021,
Chile,CL,"Secondary education, pupils",43,2021,
Chile,CL,Urban population,44,2021,17118329
Colombia,CO,"Adjusted net enrollment rate, primary (% of primary school age children)",1,2021,
Colombia,CO,Adolescents out of school (% of lower secondary school age),2,2021,
Colombia,CO,Children out of school (% of primary school age),3,2021,
Colombia,CO,"Children out of school, primary",4,2021,
Colombia,CO,"Compulsory education, duration (years)",5,2021,12
Colombia,CO,"Current education expenditure, total (% of total expenditure in public institutions)",6,2021,
Colombia,CO,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",7,2021,
Colombia,CO,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",8,2021,
Colombia,CO,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",9,2021,
Colombia,CO,Expenditure on primary education (% of government expenditure on education),10,2021,
Colombia,CO,Expenditure on secondary education (% of government expenditure on education),11,2021,
Colombia,CO,GDP (current US$),12,2021,3.18512E+11
Colombia,CO,GDP per capita (current US$),13,2021,6182.707099
Colombia,CO,Gini index,14,2021,51.5
Colombia,CO,"Government expenditure on education, total (% of GDP)",15,2021,
Colombia,CO,"Government expenditure on education, total (% of government expenditure)",16,2021,
Colombia,CO,"Government expenditure per student, primary (% of GDP per capita)",17,2021,
Colombia,CO,"Government expenditure per student, secondary (% of GDP per capita)",18,2021,
Colombia,CO,International migrant stock (% of population),19,2021,
Colombia,CO,"International migrant stock, total",20,2021,
Colombia,CO,"Literacy rate, adult total (% of people ages 15 and above)",21,2021,
Colombia,CO,"Literacy rate, youth total (% of people ages 15-24)",22,2021,
Colombia,CO,Net migration,23,2021,211978
Colombia,CO,"Over-age students, primary (% of enrollment)",24,2021,
Colombia,CO,"Population ages 0-14, female",25,2021,5450187
Colombia,CO,"Population ages 0-14, male",26,2021,5675317
Colombia,CO,"Population ages 15-64, female",27,2021,18149552
Colombia,CO,"Population ages 15-64, male",28,2021,17749414
Colombia,CO,"Population ages 65 and above, female",29,2021,2501582
Colombia,CO,"Population ages 65 and above, male",30,2021,1990511
Colombia,CO,"Population, female",31,2021,26101321
Colombia,CO,"Population, male",32,2021,25415242
Colombia,CO,"Population, total",33,2021,51516562
Colombia,CO,Poverty headcount ratio at national poverty lines (% of population),34,2021,39.3
Colombia,CO,"Primary education, pupils",35,2021,
Colombia,CO,"Repeaters, primary, total (% of total enrollment)",36,2021,
Colombia,CO,Rural population,37,2021,9406924
Colombia,CO,"School enrollment, preprimary (% gross)",38,2021,
Colombia,CO,"School enrollment, primary (% gross)",39,2021,
Colombia,CO,"School enrollment, primary (% net)",40,2021,
Colombia,CO,"School enrollment, secondary (% gross)",41,2021,
Colombia,CO,"School enrollment, secondary (% net)",42,2021,
Colombia,CO,"Secondary education, pupils",43,2021,
Colombia,CO,Urban population,44,2021,42109638
Costa Rica,CR,"Adjusted net enrollment rate, primary (% of primary school age children)",1,2021,
Costa Rica,CR,Adolescents out of school (% of lower secondary school age),2,2021,
Costa Rica,CR,Children out of school (% of primary school age),3,2021,
Costa Rica,CR,"Children out of school, primary",4,2021,
Costa Rica,CR,"Compulsory education, duration (years)",5,2021,13
Costa Rica,CR,"Current education expenditure, total (% of total expenditure in public institutions)",6,2021,
